,DateTime,WDIR,WSPD,ATMP,DEWP,VIS,GSTD,TIME,WX,WY
2309,2021-12-27 23:55:00,160.0,8.2,23.0,19.0,6.1,0.0,0.9997620270799091,8.098685820054115,1.2850245087368561
2308,2021-12-28 00:15:00,160.0,7.2,23.0,20.0,6.1,0.0,0.9978589232386035,7.111041207852394,1.1283142027933373
2307,2021-12-28 00:35:00,160.0,7.2,23.0,20.0,6.1,0.0,0.9883615104677607,7.111041207852394,1.1283142027933373
2306,2021-12-28 00:55:00,160.0,7.7,23.0,20.0,6.1,0.0,0.9713420698132614,7.604863513953255,1.2066693557650967
2305,2021-12-28 01:15:00,170.0,7.7,23.0,20.0,5.2,0.0,0.9469301294951057,1.721710990937536,7.505045720292775
2304,2021-12-28 01:35:00,160.0,7.7,23.0,20.0,6.1,0.0,0.9153114791194471,7.604863513953255,1.2066693557650967
2303,2021-12-28 01:55:00,160.0,7.2,23.0,20.0,5.2,0.0,0.8767267557075077,7.111041207852394,1.1283142027933373
2302,2021-12-28 02:15:00,160.0,7.7,23.0,21.0,5.2,0.0,0.8314696123025452,7.604863513953255,1.2066693557650967
2301,2021-12-28 02:35:00,160.0,7.2,23.0,20.0,5.2,0.0,0.7798844830928818,7.111041207852394,1.1283142027933373
2300,2021-12-28 02:55:00,160.0,7.7,23.0,20.0,5.2,0.0,0.7223639620597556,7.604863513953255,1.2066693557650967
2299,2021-12-28 03:15:00,160.0,8.2,23.0,21.0,5.2,0.0,0.659345815100069,8.098685820054115,1.2850245087368561
2298,2021-12-28 03:35:00,160.0,8.2,23.0,21.0,5.2,0.0,0.5913096483635825,8.098685820054115,1.2850245087368561
2297,2021-12-28 03:55:00,160.0,7.7,23.0,21.0,5.2,0.0,0.5187732581605216,7.604863513953255,1.2066693557650967
2296,2021-12-28 04:15:00,170.0,8.2,23.0,21.0,5.2,0.0,0.44228869021900125,1.8335104059334797,7.992386351480616
2295,2021-12-28 04:35:00,170.0,6.7,23.0,21.0,4.3,0.0,0.3624380382837017,1.4981121609456483,6.53036445791709
2294,2021-12-28 04:55:00,160.0,8.2,23.0,21.0,5.2,0.0,0.27982901403099203,8.098685820054115,1.2850245087368561
2293,2021-12-28 05:15:00,160.0,8.8,23.0,21.0,4.3,0.0,0.19509032201612833,8.691272587375149,1.379050692302968
2292,2021-12-28 05:35:00,160.0,9.3,23.0,21.0,3.5,0.0,0.10886687485196474,9.185094893476009,1.4574058452747274
2291,2021-12-28 05:55:00,170.0,8.8,23.0,21.0,5.2,0.0,0.02181488503456116,1.9676697039286128,8.577195108906029
2290,2021-12-28 06:15:00,170.0,9.8,23.0,21.0,4.3,0.0,-0.06540312923014314,2.1912685339205007,9.551876371281713
2289,2021-12-28 06:35:00,170.0,9.8,23.0,21.0,4.3,2.5999999999999996,-0.15212338618991647,2.1912685339205007,9.551876371281713
2288,2021-12-28 06:55:00,170.0,10.8,23.0,21.0,4.3,0.0,-0.23768589232617318,2.4148673639123883,10.526557633657399
2287,2021-12-28 07:15:00,170.0,9.8,23.0,21.0,4.3,0.0,-0.32143946530316136,2.1912685339205007,9.551876371281713
2286,2021-12-28 07:35:00,180.0,8.8,23.0,21.0,3.5,0.0,-0.40274668985873713,-7.221113298158069,5.029465452228966
2285,2021-12-28 07:55:00,180.0,9.3,23.0,21.0,4.3,0.0,-0.48098876891938747,-7.631403826462504,5.315230534741976
2284,2021-12-28 08:15:00,180.0,9.8,23.0,21.0,4.3,0.0,-0.555570233019602,-8.04169435476694,5.600995617254985
2283,2021-12-28 08:35:00,170.0,9.8,23.0,21.0,4.3,0.0,-0.6259234721840591,2.1912685339205007,9.551876371281713
2282,2021-12-28 08:55:00,170.0,8.8,23.0,21.0,4.3,0.0,-0.691513055782269,1.9676697039286128,8.577195108906029
2281,2021-12-28 09:15:00,180.0,9.8,23.0,21.0,4.3,0.0,-0.7518398074789773,-8.04169435476694,5.600995617254985
2280,2021-12-28 09:35:00,170.0,9.3,23.0,21.0,4.3,0.0,-0.8064446042674827,2.0794691189245564,9.064535740093872
2279,2021-12-28 09:55:00,180.0,9.8,23.0,20.0,4.3,0.0,-0.8549118706729464,-8.04169435476694,5.600995617254985
2278,2021-12-28 10:15:00,180.0,8.8,23.0,21.0,3.5,0.0,-0.8968727415326883,-7.221113298158069,5.029465452228966
2277,2021-12-28 10:35:00,180.0,8.8,23.0,21.0,4.3,0.0,-0.9320078692827987,-7.221113298158069,5.029465452228966
2276,2021-12-28 10:55:00,170.0,9.8,23.0,21.0,5.2,0.0,-0.9600498543859286,2.1912685339205007,9.551876371281713
2275,2021-12-28 11:15:00,170.0,9.8,23.0,21.0,3.5,0.0,-0.9807852804032304,2.1912685339205007,9.551876371281713
2274,2021-12-28 11:35:00,170.0,10.3,23.0,21.0,4.3,2.5999999999999996,-0.9940563382223196,2.3030679489164445,10.039217002469556
2273,2021-12-28 11:55:00,170.0,11.3,23.0,20.0,4.3,0.0,-0.9997620270799091,2.526666778908332,11.01389826484524
2272,2021-12-28 12:15:00,170.0,11.8,23.0,20.0,4.3,0.0,-0.9978589232386035,2.638466193904276,11.501238896033083
2271,2021-12-28 12:35:00,170.0,10.3,23.0,21.0,3.5,2.5999999999999996,-0.9883615104677607,2.3030679489164445,10.039217002469556
2270,2021-12-28 12:55:00,170.0,10.8,23.0,20.0,4.3,0.0,-0.9713420698132615,2.4148673639123883,10.526557633657399
2269,2021-12-28 13:15:00,170.0,10.8,23.0,20.0,4.3,0.0,-0.9469301294951057,2.4148673639123883,10.526557633657399
2268,2021-12-28 13:35:00,170.0,10.8,23.0,20.0,4.3,0.0,-0.9153114791194472,2.4148673639123883,10.526557633657399
2267,2021-12-28 13:55:00,180.0,9.8,23.0,20.0,4.3,0.0,-0.876726755707508,-8.04169435476694,5.600995617254985
2266,2021-12-28 14:15:00,180.0,10.8,23.0,20.0,4.3,0.0,-0.8314696123025455,-8.862275411375812,6.172525782281004
2265,2021-12-28 14:35:00,180.0,11.3,23.0,20.0,4.3,0.0,-0.7798844830928815,-9.272565939680247,6.458290864794013
2264,2021-12-28 14:55:00,180.0,10.8,24.0,20.0,4.3,2.5999999999999996,-0.7223639620597556,-8.862275411375812,6.172525782281004
2263,2021-12-28 15:15:00,180.0,9.8,24.0,20.0,5.2,0.0,-0.6593458151000691,-8.04169435476694,5.600995617254985
2262,2021-12-28 15:35:00,190.0,9.8,24.0,20.0,4.3,0.0,-0.5913096483635822,-8.19968124315776,-5.367050168445123
2261,2021-12-28 15:55:00,190.0,7.2,23.0,21.0,4.3,0.0,-0.5187732581605214,-6.024255607217946,-3.9431388992658043
2260,2021-12-28 16:15:00,180.0,8.2,24.0,21.0,4.3,0.0,-0.44228869021900136,-6.728764664192744,4.686547353213354
2259,2021-12-28 16:35:00,190.0,7.7,23.0,21.0,4.3,0.0,-0.3624380382837018,-6.442606691052526,-4.216967989492597
2258,2021-12-28 16:55:00,190.0,7.7,23.0,21.0,4.3,0.0,-0.27982901403099236,-6.442606691052526,-4.216967989492597
2257,2021-12-28 17:15:00,190.0,5.7,23.0,21.0,4.3,0.0,-0.19509032201612866,-4.769202355714207,-3.1216516285854286
2256,2021-12-28 17:35:00,190.0,6.2,23.0,21.0,3.5,0.0,-0.10886687485196507,-5.187553439548787,-3.3954807188122205
2255,2021-12-28 17:55:00,190.0,6.2,23.0,21.0,4.3,0.0,-0.021814885034560836,-5.187553439548787,-3.3954807188122205
2254,2021-12-28 18:15:00,190.0,4.6,23.0,21.0,3.5,0.0,0.06540312923014237,-3.848829971278132,-2.519227630086486
2253,2021-12-28 18:35:00,190.0,5.1,23.0,21.0,3.5,0.0,0.15212338618991592,-4.267181055112712,-2.793056720313278
2252,2021-12-28 18:55:00,190.0,4.6,23.0,21.0,3.5,0.0,0.23768589232617307,-3.848829971278132,-2.519227630086486
2251,2021-12-28 19:15:00,200.0,3.6,23.0,21.0,4.3,0.0,0.3214394653031615,0.7035577523117821,-3.5305816077754093
2250,2021-12-28 19:35:00,200.0,1.5,23.0,21.0,3.5,0.0,0.402746689858737,0.29314906346324254,-1.4710756699064205
2249,2021-12-28 19:55:00,180.0,1.5,23.0,21.0,4.3,0.0,0.48098876891938736,-1.2308715849133072,0.8572952475390283
2248,2021-12-28 20:15:00,163.33333333333334,0.0,24.0,21.0,4.3,0.0,0.5555702330196018,-0.0,0.0
2247,2021-12-28 20:35:00,146.66666666666666,0.0,24.0,21.0,5.2,0.0,0.6259234721840586,-0.0,0.0
2246,2021-12-28 20:55:00,130.0,2.1,25.0,22.0,4.3,0.0,0.6915130557822695,-2.0267795005758686,0.5496952392421023
2245,2021-12-28 21:15:00,145.0,1.5,25.0,22.0,4.3,0.0,0.7518398074789769,0.0805757308544651,1.4978342870949606
2244,2021-12-28 21:35:00,160.0,4.6,25.0,22.0,4.3,0.0,0.8064446042674821,4.543165216127918,0.7208674073401876
2243,2021-12-28 21:55:00,160.0,4.6,25.0,22.0,3.5,0.0,0.8549118706729466,4.543165216127918,0.7208674073401876
2242,2021-12-28 22:15:00,160.0,6.7,24.0,22.0,3.5,0.0,0.8968727415326883,6.617218901751533,1.0499590498215778
2241,2021-12-28 22:35:00,170.0,6.2,24.0,22.0,3.5,0.0,0.9320078692827984,1.3863127459497044,6.043023826729247
2240,2021-12-28 22:55:00,180.0,5.7,24.0,22.0,3.5,0.0,0.9600498543859286,-4.677312022670567,3.2577219406483073
2239,2021-12-28 23:15:00,170.0,6.2,23.0,22.0,2.6,0.0,0.9807852804032303,1.3863127459497044,6.043023826729247
2238,2021-12-28 23:35:00,170.0,6.7,24.0,22.0,3.5,0.0,0.9940563382223195,1.4981121609456483,6.53036445791709
2237,2021-12-28 23:55:00,160.0,5.7,24.0,22.0,2.6,0.0,0.9997620270799091,5.629574289549812,0.8932487438780586
2236,2021-12-29 00:15:00,160.0,5.1,23.0,22.0,2.6,0.0,0.9978589232386035,5.036987522228778,0.7992225603119472
2235,2021-12-29 00:35:00,160.0,6.2,24.0,22.0,2.6,0.0,0.9883615104677607,6.123396595650672,0.9716038968498182
2234,2021-12-29 00:55:00,160.0,6.2,24.0,22.0,3.5,0.0,0.9713420698132614,6.123396595650672,0.9716038968498182
2233,2021-12-29 01:15:00,170.0,6.7,24.0,22.0,2.6,0.0,0.9469301294951057,1.4981121609456483,6.53036445791709
2232,2021-12-29 01:35:00,170.0,6.2,24.0,22.0,3.5,0.0,0.9153114791194471,1.3863127459497044,6.043023826729247
2231,2021-12-29 01:55:00,170.0,5.7,24.0,22.0,2.6,0.0,0.8767267557075077,1.2745133309537604,5.5556831955414046
2230,2021-12-29 02:15:00,170.0,6.7,23.0,22.0,2.6,0.0,0.8314696123025452,1.4981121609456483,6.53036445791709
2229,2021-12-29 02:35:00,160.0,6.7,23.0,22.0,2.6,0.0,0.7798844830928818,6.617218901751533,1.0499590498215778
2228,2021-12-29 02:55:00,160.0,6.7,23.0,22.0,2.6,0.0,0.7223639620597556,6.617218901751533,1.0499590498215778
2227,2021-12-29 03:15:00,160.0,6.7,23.0,22.0,2.6,0.0,0.659345815100069,6.617218901751533,1.0499590498215778
2226,2021-12-29 03:35:00,160.0,7.2,23.0,22.0,2.6,0.0,0.5913096483635825,7.111041207852394,1.1283142027933373
2225,2021-12-29 03:55:00,170.0,7.2,23.0,22.0,2.2,0.0,0.5187732581605216,1.609911575941592,7.017705089104932
2224,2021-12-29 04:15:00,180.0,5.1,23.0,23.0,2.2,0.0,0.44228869021900125,-4.184963388705244,2.914803841632696
2223,2021-12-29 04:35:00,190.0,5.1,23.0,23.0,2.2,0.0,0.3624380382837017,-4.267181055112712,-2.793056720313278
2222,2021-12-29 04:55:00,170.0,5.7,23.0,22.0,2.2,0.0,0.27982901403099203,1.2745133309537604,5.5556831955414046
2221,2021-12-29 05:15:00,170.0,6.7,23.0,23.0,2.6,0.0,0.19509032201612833,1.4981121609456483,6.53036445791709
2220,2021-12-29 05:35:00,170.0,7.7,23.0,23.0,2.6,0.0,0.10886687485196474,1.721710990937536,7.505045720292775
2219,2021-12-29 05:55:00,170.0,7.2,23.0,23.0,2.2,0.0,0.02181488503456116,1.609911575941592,7.017705089104932
2218,2021-12-29 06:15:00,170.0,8.2,23.0,23.0,2.2,0.0,-0.06540312923014314,1.8335104059334797,7.992386351480616
2217,2021-12-29 06:35:00,170.0,8.2,23.0,23.0,2.6,0.0,-0.15212338618991647,1.8335104059334797,7.992386351480616
2216,2021-12-29 06:55:00,160.0,8.8,23.0,22.0,2.2,0.0,-0.23768589232617318,8.691272587375149,1.379050692302968
2215,2021-12-29 07:15:00,160.0,8.2,23.0,22.0,2.2,0.0,-0.32143946530316136,8.098685820054115,1.2850245087368561
2214,2021-12-29 07:35:00,160.0,8.8,23.0,22.0,2.2,0.0,-0.40274668985873713,8.691272587375149,1.379050692302968
2213,2021-12-29 07:55:00,170.0,8.2,23.0,22.0,2.2,0.0,-0.48098876891938747,1.8335104059334797,7.992386351480616
2212,2021-12-29 08:15:00,160.0,8.2,23.0,22.0,2.2,0.0,-0.555570233019602,8.098685820054115,1.2850245087368561
2211,2021-12-29 08:35:00,160.0,8.2,23.0,22.0,2.2,0.0,-0.6259234721840591,8.098685820054115,1.2850245087368561
2210,2021-12-29 08:55:00,170.0,7.7,23.0,22.0,2.2,0.0,-0.691513055782269,1.721710990937536,7.505045720292775
2209,2021-12-29 09:15:00,170.0,7.7,23.0,22.0,2.2,0.0,-0.7518398074789773,1.721710990937536,7.505045720292775
2208,2021-12-29 09:35:00,170.0,8.2,23.0,22.0,2.2,0.0,-0.8064446042674827,1.8335104059334797,7.992386351480616
2207,2021-12-29 09:55:00,160.0,7.7,23.0,22.0,2.2,0.0,-0.8549118706729464,7.604863513953255,1.2066693557650967
2206,2021-12-29 10:15:00,170.0,8.2,23.0,22.0,2.2,0.0,-0.8968727415326883,1.8335104059334797,7.992386351480616
2205,2021-12-29 10:35:00,170.0,8.2,23.0,22.0,2.2,0.0,-0.9320078692827987,1.8335104059334797,7.992386351480616
2204,2021-12-29 10:55:00,170.0,7.7,23.0,22.0,2.2,0.0,-0.9600498543859286,1.721710990937536,7.505045720292775
2203,2021-12-29 11:15:00,160.0,7.2,23.0,22.0,2.2,0.0,-0.9807852804032304,7.111041207852394,1.1283142027933373
2202,2021-12-29 11:35:00,170.0,6.7,23.0,22.0,2.6,0.0,-0.9940563382223196,1.4981121609456483,6.53036445791709
2201,2021-12-29 11:55:00,170.0,6.7,23.0,22.0,2.2,0.0,-0.9997620270799091,1.4981121609456483,6.53036445791709
2200,2021-12-29 12:15:00,170.0,7.2,23.0,22.0,2.2,0.0,-0.9978589232386035,1.609911575941592,7.017705089104932
2199,2021-12-29 12:35:00,180.0,6.7,23.0,22.0,2.2,0.0,-0.9883615104677607,-5.4978930792794385,3.8292521056743265
2198,2021-12-29 12:55:00,170.0,5.7,23.0,22.0,2.2,0.0,-0.9713420698132615,1.2745133309537604,5.5556831955414046
2197,2021-12-29 13:15:00,180.0,5.7,23.0,22.0,2.2,0.0,-0.9469301294951057,-4.677312022670567,3.2577219406483073
2196,2021-12-29 13:35:00,180.0,5.1,23.0,22.0,2.6,0.0,-0.9153114791194472,-4.184963388705244,2.914803841632696
2195,2021-12-29 13:55:00,170.0,5.7,23.0,22.0,2.6,0.0,-0.876726755707508,1.2745133309537604,5.5556831955414046
2194,2021-12-29 14:15:00,180.0,5.1,23.0,22.0,2.6,0.0,-0.8314696123025455,-4.184963388705244,2.914803841632696
2193,2021-12-29 14:35:00,180.0,5.1,23.0,22.0,2.6,0.0,-0.7798844830928815,-4.184963388705244,2.914803841632696
2192,2021-12-29 14:55:00,180.0,4.6,23.0,22.0,2.6,0.0,-0.7223639620597556,-3.774672860400808,2.629038759119686
2191,2021-12-29 15:15:00,180.0,6.2,23.0,22.0,2.6,0.0,-0.6593458151000691,-5.087602550975003,3.5434870231613167
2190,2021-12-29 15:35:00,170.0,6.7,24.0,22.0,3.5,0.0,-0.5913096483635822,1.4981121609456483,6.53036445791709
2189,2021-12-29 15:55:00,170.0,5.7,24.0,22.0,2.6,0.0,-0.5187732581605214,1.2745133309537604,5.5556831955414046
2188,2021-12-29 16:15:00,180.0,5.7,23.0,22.0,2.6,0.0,-0.44228869021900136,-4.677312022670567,3.2577219406483073
2187,2021-12-29 16:35:00,180.0,6.2,23.0,22.0,2.6,0.0,-0.3624380382837018,-5.087602550975003,3.5434870231613167
2186,2021-12-29 16:55:00,180.0,3.6,23.0,22.0,2.6,0.0,-0.27982901403099236,-2.954091803791937,2.057508594093668
2185,2021-12-29 17:15:00,170.0,5.7,23.0,22.0,2.6,0.0,-0.19509032201612866,1.2745133309537604,5.5556831955414046
2184,2021-12-29 17:35:00,170.0,4.6,23.0,22.0,2.6,0.0,-0.10886687485196507,1.0285546179626837,4.4835338069281505
2183,2021-12-29 17:55:00,170.0,5.1,23.0,22.0,2.6,0.0,-0.021814885034560836,1.1403540329586277,4.970874438115993
2182,2021-12-29 18:15:00,180.0,3.6,23.0,22.0,2.6,0.0,0.06540312923014237,-2.954091803791937,2.057508594093668
2181,2021-12-29 18:35:00,170.0,3.6,23.0,22.0,2.6,0.0,0.15212338618991592,0.804955787970796,3.508852544552466
2180,2021-12-29 18:55:00,170.0,3.1,23.0,22.0,2.6,0.0,0.23768589232617307,0.6931563729748522,3.0215119133646233
2179,2021-12-29 19:15:00,190.0,2.6,23.0,22.0,2.6,0.0,0.3214394653031615,-2.175425635939814,-1.4239112691793183
2178,2021-12-29 19:35:00,190.0,2.6,23.0,22.0,2.6,0.0,0.402746689858737,-2.175425635939814,-1.4239112691793183
2177,2021-12-29 19:55:00,190.0,1.5,23.0,22.0,2.6,0.0,0.48098876891938736,-1.2550532515037387,-0.821487270680376
2176,2021-12-29 20:15:00,205.0,0.0,23.0,22.0,2.6,0.0,0.5555702330196018,-0.0,0.0
2175,2021-12-29 20:35:00,220.0,1.5,23.0,22.0,3.5,0.0,0.6259234721840586,0.8082222854776626,1.2636363152652994
2174,2021-12-29 20:55:00,190.0,2.1,23.0,22.0,3.5,0.0,0.6915130557822695,-1.7570745521052342,-1.1500821789525264
2173,2021-12-29 21:15:00,200.0,2.1,23.0,22.0,3.5,0.0,0.7518398074789769,0.4104086888485396,-2.059505937868989
2172,2021-12-29 21:35:00,180.0,2.6,23.0,22.0,3.5,0.0,0.8064446042674821,-2.1335107471830654,1.485978429067649
2171,2021-12-29 21:55:00,180.0,3.1,23.0,22.0,2.6,0.0,0.8549118706729466,-2.5438012754875015,1.7717435115806583
2170,2021-12-29 22:15:00,180.0,2.6,23.0,22.0,2.6,0.0,0.8968727415326883,-2.1335107471830654,1.485978429067649
2169,2021-12-29 22:35:00,190.0,2.6,23.0,22.0,2.6,0.0,0.9320078692827984,-2.175425635939814,-1.4239112691793183
2168,2021-12-29 22:55:00,220.0,2.1,23.0,22.0,2.6,0.0,0.9600498543859286,1.1315111996687277,1.7690908413714193
2167,2021-12-29 23:15:00,230.0,2.1,23.0,22.0,2.6,0.0,0.9807852804032303,-1.218297361686432,1.7104828378290966
2166,2021-12-29 23:35:00,210.0,1.5,23.0,22.0,2.6,0.0,0.9940563382223195,1.4740817896326837,-0.27763803318944735
2165,2021-12-29 23:55:00,160.0,2.1,23.0,22.0,2.6,0.0,0.9997620270799091,2.074053685623615,0.32909164248139006
2164,2021-12-30 00:15:00,162.5,0.0,23.0,22.0,2.6,0.0,0.9978589232386035,0.0,-0.0
2163,2021-12-30 00:35:00,165.0,0.0,23.0,22.0,2.6,0.0,0.9883615104677607,-0.0,-0.0
2162,2021-12-30 00:55:00,167.5,0.0,23.0,22.0,2.6,0.0,0.9713420698132614,-0.0,0.0
2161,2021-12-30 01:15:00,170.0,2.6,23.0,22.0,2.6,0.0,0.9469301294951057,0.5813569579789083,2.5341712821767812
2160,2021-12-30 01:35:00,160.0,2.6,23.0,22.0,2.2,0.0,0.9153114791194471,2.567875991724476,0.4074467954531496
2159,2021-12-30 01:55:00,160.0,2.1,23.0,22.0,2.6,0.0,0.8767267557075077,2.074053685623615,0.32909164248139006
2158,2021-12-30 02:15:00,180.0,1.5,23.0,22.0,2.2,0.0,0.8314696123025452,-1.2308715849133072,0.8572952475390283
2157,2021-12-30 02:35:00,180.0,1.5,23.0,22.0,1.7,0.0,0.7798844830928818,-1.2308715849133072,0.8572952475390283
2156,2021-12-30 02:55:00,170.0,1.5,23.0,22.0,2.2,0.0,0.7223639620597556,0.33539824498783166,1.4620218935635274
2155,2021-12-30 03:15:00,230.0,1.5,23.0,22.0,2.2,0.0,0.659345815100069,-0.8702124012045943,1.2217734555922117
2154,2021-12-30 03:35:00,220.0,1.5,23.0,22.0,1.7,0.0,0.5913096483635825,0.8082222854776626,1.2636363152652994
2153,2021-12-30 03:55:00,265.0,0.0,23.0,22.0,1.7,0.0,0.5187732581605216,-0.0,-0.0
2152,2021-12-30 04:15:00,310.0,1.5,23.0,22.0,1.7,0.0,0.44228869021900125,0.9635496094983509,-1.1495965161897348
2151,2021-12-30 04:35:00,310.0,2.1,22.0,22.0,1.3,0.0,0.3624380382837017,1.3489694532976915,-1.609435122665629
2150,2021-12-30 04:55:00,310.0,2.1,22.0,22.0,1.5,0.0,0.27982901403099203,1.3489694532976915,-1.609435122665629
2149,2021-12-30 05:15:00,340.0,2.6,22.0,22.0,1.1,0.0,0.19509032201612833,-2.3400185287765463,1.1332754673875407
2148,2021-12-30 05:35:00,340.0,2.6,22.0,22.0,1.3,0.0,0.10886687485196474,-2.3400185287765463,1.1332754673875407
2147,2021-12-30 05:55:00,346.6666666666667,0.0,22.0,22.0,0.7,0.0,0.02181488503456116,0.0,0.0
2146,2021-12-30 06:15:00,353.3333333333333,0.0,22.0,22.0,1.3,0.0,-0.06540312923014314,0.0,0.0
2145,2021-12-30 06:35:00,360.0,1.5,22.0,22.0,1.1,0.0,-0.15212338618991647,0.5200598113959951,-1.4069604801026792
2144,2021-12-30 06:55:00,40.0,1.5,22.0,22.0,0.4,0.0,-0.23768589232617318,0.05899437480366802,-1.4988394389465218
2143,2021-12-30 07:15:00,70.0,0.0,22.0,21.0,0.2,0.0,-0.32143946530316136,-0.0,0.0
2142,2021-12-30 07:35:00,100.0,2.1,22.0,21.0,0.2,0.0,-0.40274668985873713,1.6235544719198574,-1.3319425200469552
2141,2021-12-30 07:55:00,90.0,2.1,22.0,21.0,0.2,0.0,-0.48098876891938747,-0.6289823289866249,-2.003592081692918
2140,2021-12-30 08:15:00,90.0,2.6,22.0,21.0,0.2,0.0,-0.555570233019602,-0.7787400263643927,-2.4806378154293274
2139,2021-12-30 08:35:00,90.0,2.6,22.0,21.0,0.2,0.0,-0.6259234721840591,-0.7787400263643927,-2.4806378154293274
2138,2021-12-30 08:55:00,100.0,2.1,21.0,21.0,0.2,0.0,-0.691513055782269,1.6235544719198574,-1.3319425200469552
2137,2021-12-30 09:15:00,100.0,2.1,21.0,21.0,0.2,0.0,-0.7518398074789773,1.6235544719198574,-1.3319425200469552
2136,2021-12-30 09:35:00,105.0,0.0,22.0,21.0,0.2,0.0,-0.8064446042674827,-0.0,0.0
2135,2021-12-30 09:55:00,110.0,2.1,22.0,21.0,0.2,0.0,-0.8549118706729464,1.8420333220797511,1.0084211621876227
2134,2021-12-30 10:15:00,120.0,2.1,21.0,21.0,0.2,0.0,-0.8968727415326883,-0.24726535485650994,2.0853920121376905
2133,2021-12-30 10:35:00,100.0,1.5,22.0,21.0,0.2,0.0,-0.9320078692827987,1.1596817656570408,-0.9513875143192536
2132,2021-12-30 10:55:00,90.0,2.1,22.0,21.0,0.2,0.0,-0.9600498543859286,-0.6289823289866249,-2.003592081692918
2131,2021-12-30 11:15:00,120.0,2.6,22.0,21.0,1.7,0.0,-0.9807852804032304,-0.30613805839377417,2.5819139197895216
2130,2021-12-30 11:35:00,117.5,0.0,23.0,22.0,2.6,0.0,-0.9940563382223196,-0.0,0.0
2129,2021-12-30 11:55:00,115.0,0.0,22.0,21.0,1.5,0.0,-0.9997620270799091,-0.0,-0.0
2128,2021-12-30 12:15:00,112.5,1.5,22.0,22.0,1.5,0.0,-0.9978589232386035,1.0738019301640906,-1.0473535290320424
2127,2021-12-30 12:35:00,110.0,1.5,22.0,21.0,4.3,0.0,-0.9883615104677607,1.315738087199822,0.7203008301340162
2126,2021-12-30 12:55:00,90.0,2.6,22.0,21.0,0.7,0.0,-0.9713420698132615,-0.7787400263643927,-2.4806378154293274
2125,2021-12-30 13:15:00,100.0,1.5,22.0,21.0,0.9,0.0,-0.9469301294951057,1.1596817656570408,-0.9513875143192536
2124,2021-12-30 13:35:00,100.0,3.1,22.0,21.0,1.3,0.0,-0.9153114791194472,2.3966756490245515,-1.9662008629264576
2123,2021-12-30 13:55:00,100.0,2.1,22.0,21.0,0.7,0.0,-0.876726755707508,1.6235544719198574,-1.3319425200469552
2122,2021-12-30 14:15:00,100.0,2.1,22.0,21.0,0.2,0.0,-0.8314696123025455,1.6235544719198574,-1.3319425200469552
2121,2021-12-30 14:35:00,120.0,1.5,22.0,21.0,0.2,0.0,-0.7798844830928815,-0.1766181106117928,1.489565722955493
2120,2021-12-30 14:55:00,110.0,2.1,22.0,22.0,0.2,0.0,-0.7223639620597556,1.8420333220797511,1.0084211621876227
2119,2021-12-30 15:15:00,110.0,0.0,23.0,22.0,6.1,0.0,-0.6593458151000691,0.0,0.0
2118,2021-12-30 15:35:00,110.0,2.1,23.0,22.0,5.2,0.0,-0.5913096483635822,1.8420333220797511,1.0084211621876227
2117,2021-12-30 15:55:00,120.0,1.5,23.0,22.0,4.3,0.0,-0.5187732581605214,-0.1766181106117928,1.489565722955493
2116,2021-12-30 16:15:00,100.0,2.6,23.0,22.0,4.3,0.0,-0.44228869021900136,2.0101150604722045,-1.6490716914867065
2115,2021-12-30 16:35:00,110.0,2.6,24.0,22.0,4.3,0.0,-0.3624380382837018,2.2806126844796917,1.2485214388989614
2114,2021-12-30 16:55:00,110.0,2.6,24.0,22.0,4.3,0.0,-0.27982901403099236,2.2806126844796917,1.2485214388989614
2113,2021-12-30 17:15:00,115.0,0.0,24.0,22.0,4.3,0.0,-0.19509032201612866,-0.0,-0.0
2112,2021-12-30 17:35:00,120.0,1.5,24.0,22.0,3.5,0.0,-0.10886687485196507,-0.1766181106117928,1.489565722955493
2111,2021-12-30 17:55:00,130.0,3.6,25.0,22.0,3.5,0.0,-0.021814885034560836,-3.4744791438443463,0.942334695843604
2110,2021-12-30 18:15:00,130.0,3.6,25.0,22.0,3.5,0.0,0.06540312923014237,-3.4744791438443463,0.942334695843604
2109,2021-12-30 18:35:00,130.0,3.1,25.0,23.0,3.5,0.0,0.15212338618991592,-2.991912596088187,0.8114548769764367
2108,2021-12-30 18:55:00,130.0,3.1,25.0,23.0,3.5,0.0,0.23768589232617307,-2.991912596088187,0.8114548769764367
2107,2021-12-30 19:15:00,130.0,3.1,25.0,23.0,3.5,0.0,0.3214394653031615,-2.991912596088187,0.8114548769764367
